,Unnamed: 0,id,raw_text,mentions_location,text,relevant,mentions_impact,tokens,locations
760,2629,736628253486505984,"SMHI: Dalarnas län utom Dalafjällen: Varning klass 1, höga flöden, Västerdalälven nedre del. https://t.co/FOdNUF5FKy",1,smhi dalarna county dalafjällen warning class  high flows västerdalälven lower part,1,0,"[{'entity': 'ORG', 'score': 0.9992725, 'index': 1, 'word': 'SMHI', 'start': 0, 'end': 4}, {'entity': 'LOC', 'score': 0.9988986, 'index': 3, 'word': 'Dalarnas', 'start': 6, 'end': 14}, {'entity': 'LOC', 'score': 0.9989029, 'index': 4, 'word': 'län', 'start': 15, 'end': 18}, {'entity': 'LOC', 'score': 0.9991732, 'index': 6, 'word': 'Dalafjällen', 'start': 24, 'end': 28}, {'entity': 'LOC', 'score': 0.999086, 'index': 18, 'word': 'Västerdalälven', 'start': 67, 'end': 73}]","{'Dalarnas': {'ner_score': 0.9988986, 'swedish_loc_info': {'place_id': 298063069, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 52834, 'boundingbox': ['59.8542174', '62.2674591', '12.1376659', '16.7046001'], 'lat': '61.060377849999995', 'lon': '14.215087316959057', 'display_name': 'Dalarna County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.5730119325506065, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'ref:fips': 'SW10', 'ref:nuts': 'SE312', 'wikidata': 'Q103732', 'wikipedia': 'sv:Dalarnas län', 'ref:nuts:3': 'SE312', 'ref:se:scb': '20'}}}, 'län': {'ner_score': 0.9989029, 'swedish_loc_info': {'place_id': 56728391, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5039970979, 'boundingbox': ['59.8302913', '59.8303913', '16.9107805', '16.9108805'], 'lat': '59.8303413', 'lon': '16.9108305', 'display_name': 'Lan, Enköpings kommun, Uppsala County, Sweden', 'class': 'place', 'type': 'isolated_dwelling', 'importance': 0.19999999999999996, 'extratags': {}}}, 'Dalafjällen': {'ner_score': 0.9991732, 'swedish_loc_info': {}}, 'Västerdalälven': {'ner_score': 0.999086, 'swedish_loc_info': {'place_id': 299081695, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 8521073, 'boundingbox': ['60.4347817', '61.3047963', '13.0787583', '15.1342034'], 'lat': '60.4790692', 'lon': '14.0265369', 'display_name': 'Västerdalälven, 786 97, Sweden', 'class': 'waterway', 'type': 'river', 'importance': 0.44100530783461567, 'extratags': {'wikidata': 'Q179015', 'destination': 'Dalälven'}}}}"
761,2636,736586562658521088,Strømavbruddet pga kraftig regn har slått ut mye av teknikken i Paris. Satser på at de ofrer rødvin og camembert for å fikse dette! #RG16,0,the power outage heavy rain knocked technology paris bet sacrifice red wine camembert fix this rg,1,1,"[{'entity': 'LOC', 'score': 0.9988194, 'index': 20, 'word': 'Paris', 'start': 64, 'end': 69}]","{'Paris': {'ner_score': 0.9988194, 'swedish_loc_info': {'place_id': 78224379, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 7474015215, 'boundingbox': ['59.7423158', '59.7823158', '18.7836565', '18.8236565'], 'lat': '59.7623158', 'lon': '18.8036565', 'display_name': 'Paris, Norrtälje kommun, Stockholm County, 761 98, Sweden', 'class': 'place', 'type': 'hamlet', 'importance': 0.36, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_place_village.p.20.png', 'extratags': {}}}}"
762,2645,736554484906766336,@Magnusbetner översvämning i humorns plaskdamm.,0,flood humors splash pond,1,0,[],{}
763,2650,736512836743094272,"SMHI: Värmlands län: Varning klass 1, höga flöden, Övre Klarälven. https://t.co/FHCd2K4B5z",1,smhi värmland county warning class  high flows upper klarälven,1,0,"[{'entity': 'ORG', 'score': 0.9993237, 'index': 1, 'word': 'SMHI', 'start': 0, 'end': 4}, {'entity': 'LOC', 'score': 0.99506086, 'index': 3, 'word': 'Värmlands', 'start': 6, 'end': 15}, {'entity': 'LOC', 'score': 0.99817157, 'index': 4, 'word': 'län', 'start': 16, 'end': 19}, {'entity': 'LOC', 'score': 0.9995784, 'index': 14, 'word': 'Övre', 'start': 51, 'end': 55}, {'entity': 'LOC', 'score': 0.9991154, 'index': 15, 'word': 'Klarälven', 'start': 56, 'end': 60}]","{'Värmlands': {'ner_score': 0.99506086, 'swedish_loc_info': {'place_id': 19300163, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 2167070399, 'boundingbox': ['62.2340571', '62.2540571', '16.7994509', '16.8194509'], 'lat': '62.2440571', 'lon': '16.8094509', 'display_name': 'Värmlands, Glesbygd Norrlindsjö, Hassel, Matfors kommundel, Attmar District, Sundsvall Municipality, Västernorrland County, Sweden', 'class': 'place', 'type': 'farm', 'importance': 0.30999999999999994, 'extratags': {}}}, 'län': {'ner_score': 0.99817157, 'swedish_loc_info': {'place_id': 56728391, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5039970979, 'boundingbox': ['59.8302913', '59.8303913', '16.9107805', '16.9108805'], 'lat': '59.8303413', 'lon': '16.9108305', 'display_name': 'Lan, Enköpings kommun, Uppsala County, Sweden', 'class': 'place', 'type': 'isolated_dwelling', 'importance': 0.19999999999999996, 'extratags': {}}}, 'Övre': {'ner_score': 0.9995784, 'swedish_loc_info': {}}, 'Klarälven': {'ner_score': 0.9991154, 'swedish_loc_info': {'place_id': 299020842, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 8928113, 'boundingbox': ['59.3238573', '61.3742225', '12.2279188', '13.5877276'], 'lat': '60.3873345', 'lon': '13.2816017', 'display_name': 'Klarälven, 669 32, Sweden', 'class': 'waterway', 'type': 'river', 'importance': 0.41000000000000003, 'extratags': {'wikidata': 'Q1338024', 'wikipedia': 'sv:Klarälven', 'destination': 'Vänern'}}}}"
764,2651,736512836264972288,"SMHI: Dalarnas län utom Dalafjällen: Varning klass 1, höga flöden, Västerdalälven nedre del. https://t.co/ZWMIG9f1QZ",1,smhi dalarna county dalafjällen warning class  high flows västerdalälven lower part,1,0,"[{'entity': 'ORG', 'score': 0.9992725, 'index': 1, 'word': 'SMHI', 'start': 0, 'end': 4}, {'entity': 'LOC', 'score': 0.9988986, 'index': 3, 'word': 'Dalarnas', 'start': 6, 'end': 14}, {'entity': 'LOC', 'score': 0.9989029, 'index': 4, 'word': 'län', 'start': 15, 'end': 18}, {'entity': 'LOC', 'score': 0.9991732, 'index': 6, 'word': 'Dalafjällen', 'start': 24, 'end': 28}, {'entity': 'LOC', 'score': 0.999086, 'index': 18, 'word': 'Västerdalälven', 'start': 67, 'end': 73}]","{'Dalarnas': {'ner_score': 0.9988986, 'swedish_loc_info': {'place_id': 298063069, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 52834, 'boundingbox': ['59.8542174', '62.2674591', '12.1376659', '16.7046001'], 'lat': '61.060377849999995', 'lon': '14.215087316959057', 'display_name': 'Dalarna County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.5730119325506065, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'ref:fips': 'SW10', 'ref:nuts': 'SE312', 'wikidata': 'Q103732', 'wikipedia': 'sv:Dalarnas län', 'ref:nuts:3': 'SE312', 'ref:se:scb': '20'}}}, 'län': {'ner_score': 0.9989029, 'swedish_loc_info': {'place_id': 56728391, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5039970979, 'boundingbox': ['59.8302913', '59.8303913', '16.9107805', '16.9108805'], 'lat': '59.8303413', 'lon': '16.9108305', 'display_name': 'Lan, Enköpings kommun, Uppsala County, Sweden', 'class': 'place', 'type': 'isolated_dwelling', 'importance': 0.19999999999999996, 'extratags': {}}}, 'Dalafjällen': {'ner_score': 0.9991732, 'swedish_loc_info': {}}, 'Västerdalälven': {'ner_score': 0.999086, 'swedish_loc_info': {'place_id': 299081695, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 8521073, 'boundingbox': ['60.4347817', '61.3047963', '13.0787583', '15.1342034'], 'lat': '60.4790692', 'lon': '14.0265369', 'display_name': 'Västerdalälven, 786 97, Sweden', 'class': 'waterway', 'type': 'river', 'importance': 0.44100530783461567, 'extratags': {'wikidata': 'Q179015', 'destination': 'Dalälven'}}}}"
765,2657,736481859434086400,"SMHI: Värmlands län: Varning klass 1, höga flöden, Övre Klarälven. https://t.co/BK7AJxavkw",1,smhi värmland county warning class  high flows upper klarälven,1,0,"[{'entity': 'ORG', 'score': 0.9993237, 'index': 1, 'word': 'SMHI', 'start': 0, 'end': 4}, {'entity': 'LOC', 'score': 0.99506086, 'index': 3, 'word': 'Värmlands', 'start': 6, 'end': 15}, {'entity': 'LOC', 'score': 0.99817157, 'index': 4, 'word': 'län', 'start': 16, 'end': 19}, {'entity': 'LOC', 'score': 0.9995784, 'index': 14, 'word': 'Övre', 'start': 51, 'end': 55}, {'entity': 'LOC', 'score': 0.9991154, 'index': 15, 'word': 'Klarälven', 'start': 56, 'end': 60}]","{'Värmlands': {'ner_score': 0.99506086, 'swedish_loc_info': {'place_id': 19300163, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 2167070399, 'boundingbox': ['62.2340571', '62.2540571', '16.7994509', '16.8194509'], 'lat': '62.2440571', 'lon': '16.8094509', 'display_name': 'Värmlands, Glesbygd Norrlindsjö, Hassel, Matfors kommundel, Attmar District, Sundsvall Municipality, Västernorrland County, Sweden', 'class': 'place', 'type': 'farm', 'importance': 0.30999999999999994, 'extratags': {}}}, 'län': {'ner_score': 0.99817157, 'swedish_loc_info': {'place_id': 56728391, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5039970979, 'boundingbox': ['59.8302913', '59.8303913', '16.9107805', '16.9108805'], 'lat': '59.8303413', 'lon': '16.9108305', 'display_name': 'Lan, Enköpings kommun, Uppsala County, Sweden', 'class': 'place', 'type': 'isolated_dwelling', 'importance': 0.19999999999999996, 'extratags': {}}}, 'Övre': {'ner_score': 0.9995784, 'swedish_loc_info': {}}, 'Klarälven': {'ner_score': 0.9991154, 'swedish_loc_info': {'place_id': 299020842, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 8928113, 'boundingbox': ['59.3238573', '61.3742225', '12.2279188', '13.5877276'], 'lat': '60.3873345', 'lon': '13.2816017', 'display_name': 'Klarälven, 669 32, Sweden', 'class': 'waterway', 'type': 'river', 'importance': 0.41000000000000003, 'extratags': {'wikidata': 'Q1338024', 'wikipedia': 'sv:Klarälven', 'destination': 'Vänern'}}}}"
766,2658,736481858939179008,"SMHI: Dalarnas län utom Dalafjällen: Varning klass 1, höga flöden, Västerdalälven nedre del. https://t.co/uKOtpQyJwD",1,smhi dalarna county dalafjällen warning class  high flows västerdalälven lower part,1,0,"[{'entity': 'ORG', 'score': 0.9992725, 'index': 1, 'word': 'SMHI', 'start': 0, 'end': 4}, {'entity': 'LOC', 'score': 0.9988986, 'index': 3, 'word': 'Dalarnas', 'start': 6, 'end': 14}, {'entity': 'LOC', 'score': 0.9989029, 'index': 4, 'word': 'län', 'start': 15, 'end': 18}, {'entity': 'LOC', 'score': 0.9991732, 'index': 6, 'word': 'Dalafjällen', 'start': 24, 'end': 28}, {'entity': 'LOC', 'score': 0.999086, 'index': 18, 'word': 'Västerdalälven', 'start': 67, 'end': 73}]","{'Dalarnas': {'ner_score': 0.9988986, 'swedish_loc_info': {'place_id': 298063069, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 52834, 'boundingbox': ['59.8542174', '62.2674591', '12.1376659', '16.7046001'], 'lat': '61.060377849999995', 'lon': '14.215087316959057', 'display_name': 'Dalarna County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.5730119325506065, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'ref:fips': 'SW10', 'ref:nuts': 'SE312', 'wikidata': 'Q103732', 'wikipedia': 'sv:Dalarnas län', 'ref:nuts:3': 'SE312', 'ref:se:scb': '20'}}}, 'län': {'ner_score': 0.9989029, 'swedish_loc_info': {'place_id': 56728391, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5039970979, 'boundingbox': ['59.8302913', '59.8303913', '16.9107805', '16.9108805'], 'lat': '59.8303413', 'lon': '16.9108305', 'display_name': 'Lan, Enköpings kommun, Uppsala County, Sweden', 'class': 'place', 'type': 'isolated_dwelling', 'importance': 0.19999999999999996, 'extratags': {}}}, 'Dalafjällen': {'ner_score': 0.9991732, 'swedish_loc_info': {}}, 'Västerdalälven': {'ner_score': 0.999086, 'swedish_loc_info': {'place_id': 299081695, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 8521073, 'boundingbox': ['60.4347817', '61.3047963', '13.0787583', '15.1342034'], 'lat': '60.4790692', 'lon': '14.0265369', 'display_name': 'Västerdalälven, 786 97, Sweden', 'class': 'waterway', 'type': 'river', 'importance': 0.44100530783461567, 'extratags': {'wikidata': 'Q179015', 'destination': 'Dalälven'}}}}"
767,2659,736465866099970048,"SMHI: Uppsala län, Upplandskusten: Varning klass 1, höga flöden, Gävleområdet. https://t.co/k5GxXWDbRd",1,smhi uppsala county uppland coast warning class  high flows gävle area,1,0,"[{'entity': 'ORG', 'score': 0.99936, 'index': 1, 'word': 'SMHI', 'start': 0, 'end': 4}, {'entity': 'LOC', 'score': 0.99959105, 'index': 3, 'word': 'Uppsala', 'start': 6, 'end': 13}, {'entity': 'LOC', 'score': 0.9995517, 'index': 4, 'word': 'län', 'start': 14, 'end': 17}, {'entity': 'LOC', 'score': 0.9983924, 'index': 6, 'word': 'Upplandskusten', 'start': 19, 'end': 27}, {'entity': 'LOC', 'score': 0.98361087, 'index': 17, 'word': 'Gävleområdet', 'start': 65, 'end': 70}]","{'Uppsala': {'ner_score': 0.99959105, 'swedish_loc_info': {'place_id': 118373, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 25735371, 'boundingbox': ['59.6986126', '60.0186126', '17.4787436', '17.7987436'], 'lat': '59.8586126', 'lon': '17.6387436', 'display_name': 'Uppsala, Uppsala kommun, Uppsala County, 753 20, Sweden', 'class': 'place', 'type': 'city', 'importance': 0.7316613880336037, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_place_city.p.20.png', 'extratags': {'capital': '5', 'website': 'https://www.uppsala.se', 'wikidata': 'Q25286', 'wikipedia': 'sv:Uppsala', 'population': '128400', 'ref:se:scb': '0656', 'ref:se:pts:postort': 'UPPSALA'}}}, 'län': {'ner_score': 0.9995517, 'swedish_loc_info': {'place_id': 56728391, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5039970979, 'boundingbox': ['59.8302913', '59.8303913', '16.9107805', '16.9108805'], 'lat': '59.8303413', 'lon': '16.9108305', 'display_name': 'Lan, Enköpings kommun, Uppsala County, Sweden', 'class': 'place', 'type': 'isolated_dwelling', 'importance': 0.19999999999999996, 'extratags': {}}}, 'Upplandskusten': {'ner_score': 0.9983924, 'swedish_loc_info': {}}, 'Gävleområdet': {'ner_score': 0.98361087, 'swedish_loc_info': {}}}"
768,2660,736465865592475648,"SMHI: Dalarnas län utom Dalafjällen: Varning klass 1, höga flöden, Västerdalälven nedre del. https://t.co/rJ5l0qo8HZ",1,smhi dalarna county dalafjällen warning class  high flows västerdalälven lower part,1,0,"[{'entity': 'ORG', 'score': 0.9992725, 'index': 1, 'word': 'SMHI', 'start': 0, 'end': 4}, {'entity': 'LOC', 'score': 0.9988986, 'index': 3, 'word': 'Dalarnas', 'start': 6, 'end': 14}, {'entity': 'LOC', 'score': 0.9989029, 'index': 4, 'word': 'län', 'start': 15, 'end': 18}, {'entity': 'LOC', 'score': 0.9991732, 'index': 6, 'word': 'Dalafjällen', 'start': 24, 'end': 28}, {'entity': 'LOC', 'score': 0.999086, 'index': 18, 'word': 'Västerdalälven', 'start': 67, 'end': 73}]","{'Dalarnas': {'ner_score': 0.9988986, 'swedish_loc_info': {'place_id': 298063069, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 52834, 'boundingbox': ['59.8542174', '62.2674591', '12.1376659', '16.7046001'], 'lat': '61.060377849999995', 'lon': '14.215087316959057', 'display_name': 'Dalarna County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.5730119325506065, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'ref:fips': 'SW10', 'ref:nuts': 'SE312', 'wikidata': 'Q103732', 'wikipedia': 'sv:Dalarnas län', 'ref:nuts:3': 'SE312', 'ref:se:scb': '20'}}}, 'län': {'ner_score': 0.9989029, 'swedish_loc_info': {'place_id': 56728391, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5039970979, 'boundingbox': ['59.8302913', '59.8303913', '16.9107805', '16.9108805'], 'lat': '59.8303413', 'lon': '16.9108305', 'display_name': 'Lan, Enköpings kommun, Uppsala County, Sweden', 'class': 'place', 'type': 'isolated_dwelling', 'importance': 0.19999999999999996, 'extratags': {}}}, 'Dalafjällen': {'ner_score': 0.9991732, 'swedish_loc_info': {}}, 'Västerdalälven': {'ner_score': 0.999086, 'swedish_loc_info': {'place_id': 299081695, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 8521073, 'boundingbox': ['60.4347817', '61.3047963', '13.0787583', '15.1342034'], 'lat': '60.4790692', 'lon': '14.0265369', 'display_name': 'Västerdalälven, 786 97, Sweden', 'class': 'waterway', 'type': 'river', 'importance': 0.44100530783461567, 'extratags': {'wikidata': 'Q179015', 'destination': 'Dalälven'}}}}"
769,2661,736465865118502912,"SMHI: Gävleborgs län kustland: Varning klass 1, höga flöden, Gävleområdet. https://t.co/qURgavA8JZ",1,smhi gävleborg county coastal land warning class  high flows gävle area,1,0,"[{'entity': 'ORG', 'score': 0.99934655, 'index': 1, 'word': 'SMHI', 'start': 0, 'end': 4}, {'entity': 'LOC', 'score': 0.99893945, 'index': 3, 'word': 'Gävleborgs', 'start': 6, 'end': 16}, {'entity': 'LOC', 'score': 0.99886334, 'index': 4, 'word': 'län', 'start': 17, 'end': 20}, {'entity': 'LOC', 'score': 0.9894763, 'index': 15, 'word': 'Gävleområdet', 'start': 61, 'end': 66}]","{'Gävleborgs': {'ner_score': 0.99893945, 'swedish_loc_info': {'place_id': 297993897, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 52832, 'boundingbox': ['60.1886492', '62.3435106', '14.446645', '18.1163914'], 'lat': '61.2603424', 'lon': '16.694698498129124', 'display_name': 'Gävleborg County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.5586814538950657, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'ref:fips': 'SW03', 'ref:nuts': 'SE313', 'wikidata': 'Q103699', 'wikipedia': 'sv:Gävleborgs län', 'ref:nuts:3': 'SE313', 'ref:se:scb': '21'}}}, 'län': {'ner_score': 0.99886334, 'swedish_loc_info': {'place_id': 56728391, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5039970979, 'boundingbox': ['59.8302913', '59.8303913', '16.9107805', '16.9108805'], 'lat': '59.8303413', 'lon': '16.9108305', 'display_name': 'Lan, Enköpings kommun, Uppsala County, Sweden', 'class': 'place', 'type': 'isolated_dwelling', 'importance': 0.19999999999999996, 'extratags': {}}}, 'Gävleområdet': {'ner_score': 0.9894763, 'swedish_loc_info': {}}}"
